#  telescope	date	JD	airmass	filter_obs	filter	constant
  FTN_FS	2011-09-07T05:56:01.111	55811.247	2.020	      dophot	  r  24.8081  ri    0.02 |     0  0.0
  FTN_FS	2011-09-07T06:19:09.616	55811.263	2.258	      dophot	  r  24.7237  gr    0.02 |     0  0.0
  FTN_FS	2011-09-07T06:19:09.616	55811.263	2.258	      dophot	  r  24.7324  ri    0.02 |     0  0.0
  FTN_FS	2011-09-07T06:32:04.557	55811.272	2.419	      dophot	  r  24.3199  gr    0.02 |     0  0.0
  FTN_FS	2011-09-07T06:32:04.557	55811.272	2.419	      dophot	  r  24.3284  ri    0.02 |     0  0.0
  FTN_FS	2011-09-08T06:34:20.742	55812.274	2.507	      dophot	  r  24.2044  gr    0.02 |     0  0.0
  FTN_FS	2011-09-08T06:34:20.742	55812.274	2.507	      dophot	  r  24.2129  ri    0.02 |     0  0.0
  FTN_FS	2011-09-09T05:50:56.249	55813.244	2.046	      dophot	  r  24.1727  gr    0.02 |     0  0.0
  FTN_FS	2011-09-09T05:50:56.249	55813.244	2.046	      dophot	  r  24.1810  ri    0.02 |     0  0.0
  FTN_FS	2011-09-09T05:50:56.249	55813.244	2.046	      dophot	  r  24.1727  gr    0.02 |     0  0.0
  FTN_FS	2011-09-09T05:50:56.249	55813.244	2.046	      dophot	  r  24.1810  ri    0.02 |     0  0.0
  FTN_FS	2011-09-09T05:52:18.677	55813.245	2.059	      dophot	  r  25.0577  gr    0.02 |     0  0.0
  FTN_FS	2011-09-09T05:52:18.677	55813.245	2.059	      dophot	  r  25.0619  ri    0.02 |     0  0.0
  FTN_FS	2011-09-10T05:57:16.687	55814.248	2.147	      dophot	  r  25.0674  gr    0.02 |     0  0.0
  FTN_FS	2011-09-10T05:57:16.687	55814.248	2.147	      dophot	  r  25.0762  ri    0.02 |     0  0.0
  FTN_FS	2011-09-10T05:55:55.226	55814.247	2.133	      dophot	  r  24.2276  gr    0.02 |     0  0.0
  FTN_FS	2011-09-10T05:55:55.226	55814.247	2.133	      dophot	  r  24.2361  ri    0.02 |     0  0.0
  FTN_FS	2011-09-10T05:57:16.687	55814.248	2.147	      dophot	  r  25.0674  gr    0.02 |     0  0.0
  FTN_FS	2011-09-10T05:57:16.687	55814.248	2.147	      dophot	  r  25.0762  ri    0.02 |     0  0.0
  FTN_FS	2011-09-11T05:58:50.272	55815.249	2.205	      dophot	  r  25.1895  gr    0.02 |     0  0.0
  FTN_FS	2011-09-11T05:58:50.272	55815.249	2.205	      dophot	  r  25.1979  ri    0.02 |     0  0.0
  FTN_FS	2011-09-11T05:58:50.272	55815.249	2.205	      dophot	  r  25.1895  gr    0.02 |     0  0.0
  FTN_FS	2011-09-11T05:58:50.272	55815.249	2.205	      dophot	  r  25.1979  ri    0.02 |     0  0.0
  FTN_FS	2011-09-15T05:55:39.156	55819.247	2.354	      dophot	  r  25.1543  gr    0.02 |     0  0.0
  FTN_FS	2011-09-15T05:55:39.156	55819.247	2.354	      dophot	  r  25.1628  ri    0.02 |     0  0.0
  FTN_FS	2011-09-15T05:55:39.156	55819.247	2.354	      dophot	  r  25.1543  gr    0.02 |     0  0.0
  FTN_FS	2011-09-15T05:55:39.156	55819.247	2.354	      dophot	  r  25.1628  ri    0.02 |     0  0.0
  FTN_FS	2011-09-15T05:56:32.561	55819.248	2.365	      dophot	  r  24.1267  gr    0.02 |     0  0.0
  FTN_FS	2011-09-15T05:56:32.561	55819.248	2.365	      dophot	  r  24.1351  ri    0.02 |     0  0.0
  FTN_FS	2011-09-18T05:28:30.335	55822.228	2.175	      dophot	  r  24.9014  gr    0.02 |     0  0.0
  FTN_FS	2011-09-18T05:28:30.335	55822.228	2.175	      dophot	  r  24.9097  ri    0.02 |     0  0.0
  FTN_FS	2011-09-18T05:29:18.314	55822.229	2.183	      dophot	  r  24.9995  gr    0.02 |     0  0.0
  FTN_FS	2011-09-18T05:29:18.314	55822.229	2.183	      dophot	  r  25.0079  ri    0.02 |     0  0.0
  FTN_FS	2011-09-20T05:37:40.147	55824.234	2.376	      dophot	  r  24.9040  gr    0.02 |     0  0.0
  FTN_FS	2011-09-20T05:37:40.147	55824.234	2.376	      dophot	  r  24.9124  ri    0.02 |     0  0.0
  FTN_FS	2011-09-20T05:38:26.130	55824.235	2.386	      dophot	  r  24.8593  gr    0.02 |     0  0.0
  FTN_FS	2011-09-20T05:38:26.130	55824.235	2.386	      dophot	  r  24.8678  ri    0.02 |     0  0.0
  FTN_FS	2011-09-22T05:21:37.544	55826.223	2.274	      dophot	  r  25.0936  gr    0.02 |     0  0.0
  FTN_FS	2011-09-22T05:21:37.544	55826.223	2.274	      dophot	  r  25.1023  ri    0.02 |     0  0.0
  FTN_FS	2011-09-22T05:29:25.447	55826.229	2.371	      dophot	  r  25.1811  gr    0.02 |     0  0.0
  FTN_FS	2011-09-22T05:29:25.447	55826.229	2.371	      dophot	  r  25.1894  ri    0.02 |     0  0.0
  FTN_FS	2011-09-22T05:31:09.089	55826.230	2.393	      dophot	  r  25.1219  gr    0.02 |     0  0.0
  FTN_FS	2011-09-22T05:31:09.089	55826.230	2.393	      dophot	  r  25.1307  ri    0.02 |     0  0.0
  FTN_FS	2011-09-25T05:05:47.793	55829.212	2.228	      dophot	  r  25.7692  gr    0.02 |     0  0.0
  FTN_FS	2011-09-25T05:05:47.793	55829.212	2.228	      dophot	  r  25.7782  ri    0.02 |     0  0.0
  FTN_FS	2011-09-26T05:11:11.733	55830.216	2.339	      dophot	  r  26.0786  gr    0.02 |     0  0.0
  FTN_FS	2011-09-26T05:11:11.733	55830.216	2.339	      dophot	  r  26.0876  ri    0.02 |     0  0.0
  FTN_FS	2011-09-26T05:04:56.148	55830.212	2.263	      dophot	  r  26.0206  gr    0.02 |     0  0.0
  FTN_FS	2011-09-26T05:04:56.148	55830.212	2.263	      dophot	  r  26.0294  ri    0.02 |     0  0.0
  FTN_FS	2011-09-27T05:13:48.731	55831.218	2.425	      dophot	  r  26.1447  gr    0.02 |     0  0.0
  FTN_FS	2011-09-27T05:13:48.731	55831.218	2.425	      dophot	  r  26.1532  ri    0.02 |     0  0.0
  FTN_FS	2011-09-27T05:20:30.189	55831.223	2.520	      dophot	  r  26.0848  gr    0.02 |     0  0.0
  FTN_FS	2011-09-27T05:20:30.189	55831.223	2.520	      dophot	  r  26.0933  ri    0.02 |     0  0.0
  FTN_FS	2011-08-25T05:37:18.104	55798.234	1.569	      dophot	  i  27.1797  ri    0.07 |     0  0.0
  FTN_FS	2011-08-26T06:06:33.107	55799.255	1.746	      dophot	  i  25.1110  ri    0.07 |     0  0.0
  FTN_FS	2011-08-26T05:36:19.864	55799.234	1.583	      dophot	  i  25.7511  ri    0.07 |     0  0.0
  FTN_FS	2011-08-27T05:43:34.542	55800.239	1.638	      dophot	  i  25.7167  ri    0.07 |     0  0.0
  FTN_FS	2011-08-28T05:44:21.194	55801.239	1.663	      dophot	  i  25.7551  ri    0.07 |     0  0.0
  FTN_FS	2011-08-29T05:36:19.458	55802.234	1.641	      dophot	  i  25.7467  ri    0.07 |     0  0.0
  FTN_FS	2011-08-30T05:42:05.390	55803.238	1.694	      dophot	  i  25.2576  ri    0.07 |     0  0.0
  FTN_FS	2011-08-31T06:04:11.225	55804.253	1.863	      dophot	  i  25.2307  ri    0.07 |     0  0.0
  FTN_FS	2011-09-01T06:02:49.846	55805.252	1.882	      dophot	  i  25.2194  ri    0.07 |     0  0.0
  FTN_FS	2011-09-02T05:31:53.003	55806.230	1.703	      dophot	  i  24.8259  ri    0.07 |     0  0.0
  FTN_FS	2011-09-03T05:54:00.982	55807.246	1.874	      dophot	  i  24.9141  ri    0.07 |     0  0.0
  FTN_FS	2011-09-05T05:57:21.077	55809.248	1.964	      dophot	  i  24.8369  ri    0.07 |     0  0.0
  FTN_FS	2011-09-07T05:54:57.898	55811.247	2.011	      dophot	  i  24.6457  ri    0.07 |     0  0.0
  FTN_FS	2011-09-07T06:32:47.013	55811.273	2.429	      dophot	  i  24.2071  ri    0.07 |     0  0.0
  FTN_FS	2011-09-08T06:34:56.909	55812.274	2.516	      dophot	  i  24.5386  ri    0.07 |     0  0.0
  FTN_FS	2011-09-09T05:49:46.264	55813.243	2.035	      dophot	  i  25.1897  ri    0.07 |     0  0.0
  FTN_FS	2011-09-09T05:49:01.671	55813.242	2.028	      dophot	  i  24.4773  ri    0.07 |     0  0.0
  FTN_FS	2011-09-10T05:54:41.911	55814.246	2.120	      dophot	  i  25.1835  ri    0.07 |     0  0.0
  FTN_FS	2011-09-10T05:54:41.911	55814.246	2.120	      dophot	  i  25.1835  ri    0.07 |     0  0.0
  FTN_FS	2011-09-11T05:56:17.608	55815.247	2.177	      dophot	  i  24.4681  ri    0.07 |     0  0.0
  FTN_FS	2011-09-11T05:57:02.003	55815.248	2.185	      dophot	  i  25.0711  ri    0.07 |     0  0.0
  FTN_FS	2011-09-15T05:53:12.327	55819.245	2.324	      dophot	  i  24.4738  ri    0.07 |     0  0.0
  FTN_FS	2011-09-15T05:53:56.059	55819.246	2.333	      dophot	  i  25.0322  ri    0.07 |     0  0.0
  FTN_FS	2011-09-18T05:27:14.467	55822.227	2.161	      dophot	  i  25.2080  ri    0.07 |     0  0.0
  FTN_FS	2011-09-18T05:27:14.467	55822.227	2.161	      dophot	  i  25.2080  ri    0.07 |     0  0.0
  FTN_FS	2011-09-20T05:35:30.426	55824.233	2.347	      dophot	  i  25.1906  ri    0.07 |     0  0.0
  FTN_FS	2011-09-20T05:36:28.914	55824.234	2.360	      dophot	  i  25.2265  ri    0.07 |     0  0.0
  FTN_FS	2011-09-22T05:19:52.128	55826.222	2.254	      dophot	  i  25.3802  ri    0.07 |     0  0.0
  FTN_FS	2011-09-22T05:25:14.537	55826.226	2.318	      dophot	  i  25.4144  ri    0.07 |     0  0.0
  FTN_FS	2011-09-25T05:03:11.920	55829.211	2.199	      dophot	  i  25.6102  ri    0.07 |     0  0.0
  FTN_FS	2011-09-25T05:12:23.316	55829.217	2.305	      dophot	  i  25.9012  ri    0.07 |     0  0.0
  FTN_FS	2011-09-26T05:02:31.320	55830.210	2.235	      dophot	  i  26.0216  ri    0.07 |     0  0.0
  FTN_FS	2011-09-26T05:09:03.745	55830.215	2.312	      dophot	  i  25.9758  ri    0.07 |     0  0.0
  FTN_FS	2011-09-27T05:18:45.422	55831.221	2.494	      dophot	  i  25.9794  ri    0.07 |     0  0.0
  FTN_FS	2011-09-27T05:12:04.435	55831.217	2.401	      dophot	  i  25.9319  ri    0.07 |     0  0.0
     BOS	2011-12-24T10:04:02	55919.419	1.097	      dophot	  i  23.9887  ri -0.1092 | 0.158  0.0
     BOS	2011-12-24T10:12:09	55919.425	1.092	      dophot	  i  23.9468  ri -0.1052 | 0.258  0.0
     BOS	2011-12-24T10:08:06	55919.422	1.094	      dophot	  i  23.9717  ri -0.1409 | 0.217  0.0
     BOS	2011-12-24T11:00:52	55919.459	1.089	      dophot	  i  23.9763  ri -0.0790 | 0.064  0.0
     BOS	2011-12-24T11:09:06	55919.465	1.093	      dophot	  i  23.9873  ri -0.1473 | 0.212  0.0
     BOS	2011-12-24T10:16:12	55919.428	1.090	      dophot	  i  23.9623  ri -0.1740 | 0.261  0.0
     BOS	2011-12-24T10:20:16	55919.431	1.088	      dophot	  i  23.9563  ri -0.1206 | 0.377  0.0
     BOS	2011-12-24T10:24:19	55919.434	1.087	      dophot	  i  23.9893  ri -0.1150 | 0.187  0.0
     BOS	2011-12-24T10:52:44	55919.453	1.086	      dophot	  i  23.9757  ri -0.1339 | 0.235  0.0
     BOS	2011-12-24T11:29:29	55919.479	1.107	      dophot	  i  23.9876  ri -0.1112 | 0.317  0.0
     BOS	2011-12-24T10:28:22	55919.436	1.086	      dophot	  i  23.9550  ri -0.1036 | 0.196  0.0
     BOS	2011-12-24T10:32:26	55919.439	1.085	      dophot	  i  23.9554  ri -0.1010 | 0.184  0.0
     BOS	2011-12-24T10:56:48	55919.456	1.087	      dophot	  i  23.9813  ri -0.1049 | 0.123  0.0
     BOS	2011-12-24T11:25:24	55919.476	1.104	      dophot	  i  24.0057  ri -0.1185 | 0.272  0.0
     BOS	2011-12-24T10:36:29	55919.442	1.085	      dophot	  i  23.9811  ri -0.1266 | 0.218  0.0
     BOS	2011-12-24T10:40:33	55919.445	1.085	      dophot	  i  23.9712  ri -0.1203 | 0.115  0.0
     BOS	2011-12-24T11:04:56	55919.462	1.090	      dophot	  i  23.9644  ri -0.1083 | 0.094  0.0
     BOS	2011-12-24T11:21:19	55919.473	1.100	      dophot	  i  23.9920  ri -0.1041 | 0.086  0.0
     BOS	2011-12-24T10:44:37	55919.448	1.085	      dophot	  i  23.9876  ri -0.1368 | 0.145  0.0
     BOS	2011-12-24T10:48:40	55919.450	1.085	      dophot	  i  23.9812  ri -0.1189 | 0.106  0.0
     BOS	2011-12-24T11:13:12	55919.468	1.095	      dophot	  i  23.9982  ri -0.1292 | 0.121  0.0
     BOS	2011-12-24T11:17:15	55919.470	1.097	      dophot	  i  24.0047  ri -0.1148 | 0.122  0.0
     BOS	2011-12-24T12:06:19	55919.504	1.156	      dophot	  i  23.9845  ri -0.0840 | 0.058  0.0
     BOS	2011-12-24T12:10:23	55919.507	1.163	      dophot	  i  23.9591  ri -0.1149 | 0.105  0.0
     BOS	2011-12-24T11:33:33	55919.482	1.111	      dophot	  i  23.9980  ri -0.0948 | 0.066  0.0
     BOS	2011-12-24T11:37:37	55919.484	1.116	      dophot	  i  23.9696  ri -0.1051 | 0.077  0.0
     BOS	2011-12-24T11:41:53	55919.487	1.120	      dophot	  i  24.0014  ri -0.0627 | 0.040  0.0
     BOS	2011-12-24T11:54:07	55919.496	1.136	      dophot	  i  23.9934  ri -0.1192 | 0.114  0.0
     BOS	2011-12-24T11:58:10	55919.499	1.142	      dophot	  i  23.9725  ri -0.1330 | 0.123  0.0
     BOS	2011-12-24T11:45:58	55919.490	1.125	      dophot	  i  23.9880  ri -0.1037 | 0.082  0.0
     BOS	2011-12-24T11:50:02	55919.493	1.131	      dophot	  i  24.0060  ri -0.1160 | 0.126  0.0
     BOS	2011-12-24T12:02:15	55919.502	1.149	      dophot	  i  23.9834  ri -0.0973 | 0.072  0.0
     BOS	2011-12-24T12:14:27	55919.510	1.171	      dophot	  i  23.9866  ri -0.1062 | 0.108  0.0
     BOS	2011-12-24T13:15:59	55919.553	1.348	      dophot	  i  23.9807  ri -0.0964 | 0.100  0.0
     BOS	2011-12-24T12:51:31	55919.536	1.262	      dophot	  i  23.9796  ri -0.1066 | 0.096  0.0
     BOS	2011-12-24T13:11:55	55919.550	1.332	      dophot	  i  24.0087  ri -0.0763 | 0.059  0.0
     BOS	2011-12-24T12:18:32	55919.513	1.179	      dophot	  i  23.9396  ri -0.0957 | 0.079  0.0
     BOS	2011-12-24T12:59:39	55919.541	1.288	      dophot	  i  23.9931  ri -0.0881 | 0.056  0.0
     BOS	2011-12-24T13:07:50	55919.547	1.316	      dophot	  i  23.9875  ri -0.1195 | 0.114  0.0
     BOS	2011-12-24T12:22:37	55919.516	1.187	      dophot	  i  24.0117  ri -0.1208 | 0.114  0.0
     BOS	2011-12-24T12:26:41	55919.519	1.196	      dophot	  i  23.9641  ri -0.0863 | 0.069  0.0
     BOS	2011-12-24T12:30:45	55919.521	1.206	      dophot	  i  23.9720  ri -0.1311 | 0.132  0.0
     BOS	2011-12-24T12:34:50	55919.524	1.216	      dophot	  i  23.9902  ri -0.1059 | 0.092  0.0
     BOS	2011-12-24T12:38:53	55919.527	1.226	      dophot	  i  24.0003  ri -0.0772 | 0.047  0.0
     BOS	2011-12-24T12:43:00	55919.530	1.237	      dophot	  i  23.9915  ri -0.0816 | 0.053  0.0
     BOS	2011-12-24T12:47:04	55919.533	1.249	      dophot	  i  23.9820  ri -0.0748 | 0.046  0.0
     BOS	2011-12-24T12:55:35	55919.539	1.275	      dophot	  i  23.9942  ri -0.1413 | 0.161  0.0
     BOS	2011-12-24T13:03:46	55919.544	1.302	      dophot	  i  24.0134  ri -0.1354 | 0.147  0.0
     BOS	2011-12-24T14:01:05	55919.584	1.586	      dophot	  i  23.9464  ri -0.0788 | 0.030  0.0
     BOS	2011-12-24T13:52:56	55919.578	1.533	      dophot	  i  23.9379  ri -0.1936 | 0.197  0.0
     BOS	2011-12-24T13:57:02	55919.581	1.559	      dophot	  i  23.9674  ri -0.1154 | 0.081  0.0
     BOS	2011-12-24T14:05:09	55919.587	1.614	      dophot	  i  23.9700  ri -0.0516 | 0.013  0.0
     BOS	2011-12-24T13:20:08	55919.556	1.365	      dophot	  i  24.0027  ri -0.1232 | 0.108  0.0
     BOS	2011-12-24T13:24:12	55919.558	1.383	      dophot	  i  23.9874  ri -0.0934 | 0.063  0.0
     BOS	2011-12-24T13:28:17	55919.561	1.401	      dophot	  i  23.9632  ri -0.0815 | 0.063  0.0
     BOS	2011-12-24T13:48:53	55919.576	1.509	      dophot	  i  23.9641  ri -0.0888 | 0.074  0.0
     BOS	2011-12-24T14:09:18	55919.590	1.645	      dophot	  i  23.9613  ri -0.1587 | 0.102  0.0
     BOS	2011-12-24T13:32:21	55919.564	1.420	      dophot	  i  23.9843  ri -0.0649 | 0.026  0.0
     BOS	2011-12-24T13:36:25	55919.567	1.440	      dophot	  i  23.9965  ri -0.1253 | 0.106  0.0
     BOS	2011-12-24T13:40:29	55919.570	1.462	      dophot	  i  24.0187  ri -0.1516 | 0.160  0.0
     BOS	2011-12-24T13:44:34	55919.573	1.484	      dophot	  i  23.9854  ri -0.1405 | 0.138  0.0
     BOS	2011-12-24T08:08:39	55919.339	1.330	      dophot	  i  23.9498  ri -0.1202 | 0.097  0.0
     BOS	2011-12-24T07:47:59	55919.325	1.416	      dophot	  i  23.8141  ri -0.1016 | 0.181  0.0
     BOS	2011-12-24T08:12:56	55919.342	1.314	      dophot	  i  23.9755  ri -0.1054 | 0.088  0.0
     BOS	2011-12-24T07:06:05	55919.296	1.677	      dophot	  i  23.9450  ri -0.0962 | 0.089  0.0
     BOS	2011-12-24T07:10:14	55919.299	1.645	      dophot	  i  23.9506  ri -0.1345 | 0.126  0.0
     BOS	2011-12-24T07:39:42	55919.319	1.458	      dophot	  i  23.7179  ri -0.1299 | 0.240  0.0
     BOS	2011-12-24T07:14:20	55919.302	1.615	      dophot	  i  23.9628  ri -0.1587 | 0.227  0.0
     BOS	2011-12-24T07:18:28	55919.304	1.586	      dophot	  i  23.9734  ri -0.1114 | 0.110  0.0
     BOS	2011-12-24T07:52:07	55919.328	1.397	      dophot	  i  23.9357  ri -0.0319 | 0.017  0.0
     BOS	2011-12-24T07:22:40	55919.307	1.558	      dophot	  i  23.9807  ri -0.1445 | 0.132  0.0
     BOS	2011-12-24T07:27:11	55919.311	1.529	      dophot	  i  23.9586  ri -0.0527 | 0.064  0.0
     BOS	2011-12-24T07:31:21	55919.313	1.505	      dophot	  i  23.9810  ri -0.1059 | 0.145  0.0
     BOS	2011-12-24T07:43:51	55919.322	1.437	      dophot	  i  23.6226  ri -0.1145 | 0.180  0.0
     BOS	2011-12-24T07:35:30	55919.316	1.481	      dophot	  i  23.9787  ri -0.1334 | 0.167  0.0
     BOS	2011-12-24T08:37:37	55919.359	1.236	      dophot	  i  23.6622  ri -0.1634 | 0.174  0.0
     BOS	2011-12-24T08:33:21	55919.356	1.248	      dophot	  i  24.0031  ri -0.1661 | 0.202  0.0
     BOS	2011-12-24T08:45:46	55919.365	1.214	      dophot	  i  24.0071  ri -0.1726 | 0.181  0.0
     BOS	2011-12-24T08:17:02	55919.345	1.299	      dophot	  i  23.9949  ri -0.1272 | 0.109  0.0
     BOS	2011-12-24T09:10:34	55919.382	1.161	      dophot	  i  23.9934  ri -0.1366 | 0.133  0.0
     BOS	2011-12-24T08:49:49	55919.368	1.205	      dophot	  i  23.9960  ri -0.1459 | 0.148  0.0
     BOS	2011-12-24T08:53:53	55919.371	1.195	      dophot	  i  23.9941  ri -0.1453 | 0.134  0.0
     BOS	2011-12-24T08:58:07	55919.374	1.186	      dophot	  i  23.9960  ri -0.1210 | 0.098  0.0
     BOS	2011-12-24T08:21:07	55919.348	1.286	      dophot	  i  23.9610  ri -0.0903 | 0.071  0.0
     BOS	2011-12-24T08:25:14	55919.351	1.272	      dophot	  i  23.9467  ri -0.1005 | 0.075  0.0
     BOS	2011-12-24T08:29:17	55919.354	1.260	      dophot	  i  23.9790  ri -0.1548 | 0.172  0.0
     BOS	2011-12-24T09:02:10	55919.377	1.178	      dophot	  i  23.9918  ri -0.1331 | 0.129  0.0
     BOS	2011-12-24T09:06:14	55919.379	1.170	      dophot	  i  23.9957  ri -0.1371 | 0.150  0.0
     BOS	2011-12-24T09:14:37	55919.385	1.154	      dophot	  i  23.9978  ri -0.1139 | 0.109  0.0
     BOS	2011-12-24T09:51:48	55919.411	1.106	      dophot	  i  24.0183  ri -0.1344 | 0.136  0.0
     BOS	2011-12-24T09:18:40	55919.388	1.148	      dophot	  i  23.9925  ri -0.1003 | 0.083  0.0
     BOS	2011-12-24T09:22:43	55919.391	1.141	      dophot	  i  24.0020  ri -0.1905 | 0.235  0.0
     BOS	2011-12-24T09:26:47	55919.394	1.135	      dophot	  i  23.9944  ri -0.1400 | 0.156  0.0
     BOS	2011-12-24T09:30:50	55919.396	1.130	      dophot	  i  23.9630  ri -0.1120 | 0.109  0.0
     BOS	2011-12-24T08:41:42	55919.362	1.225	      dophot	  i  23.9715  ri -0.1546 | 0.183  0.0
     BOS	2011-12-24T09:34:53	55919.399	1.124	      dophot	  i  24.0087  ri -0.1577 | 0.180  0.0
     BOS	2011-12-24T09:38:57	55919.402	1.120	      dophot	  i  24.0130  ri -0.1296 | 0.111  0.0
     BOS	2011-12-24T09:43:01	55919.405	1.115	      dophot	  i  23.9770  ri -0.1271 | 0.123  0.0
     BOS	2011-12-24T09:55:52	55919.414	1.103	      dophot	  i  23.9760  ri -0.1391 | 0.160  0.0
     BOS	2011-12-24T09:47:06	55919.408	1.111	      dophot	  i  23.9750  ri -0.1008 | 0.073  0.0
     BOS	2011-12-24T09:59:57	55919.417	1.100	      dophot	  i  23.9859  ri -0.1391 | 0.147  0.0
     BOS	2011-12-24T10:07:14	55919.422	1.095	      dophot	  r  24.1661  gr 0.02015 | 0.146  0.0
     BOS	2011-12-24T10:07:14	55919.422	1.095	      dophot	  r  24.1712  ri 0.02878 | 0.087  0.0
     BOS	2011-12-24T10:19:24	55919.430	1.089	      dophot	  r  24.2033  gr -0.0063 | 0.009  0.0
     BOS	2011-12-24T10:19:24	55919.430	1.089	      dophot	  r  24.2024  ri -0.0134 | 0.009  0.0
     BOS	2011-12-24T10:11:17	55919.425	1.092	      dophot	  r  24.1758  gr 0.02431 | 0.122  0.0
     BOS	2011-12-24T10:11:17	55919.425	1.092	      dophot	  r  24.1817  ri 0.04226 | 0.084  0.0
     BOS	2011-12-24T10:03:09	55919.419	1.097	      dophot	  r  24.2149  gr 0.01245 | 0.037  0.0
     BOS	2011-12-24T10:03:09	55919.419	1.097	      dophot	  r  24.2176  ri 0.02000 | 0.025  0.0
     BOS	2011-12-24T10:15:20	55919.427	1.090	      dophot	  r  24.1779  gr -0.0105 | 0.034  0.0
     BOS	2011-12-24T10:15:20	55919.427	1.090	      dophot	  r  24.1780  ri -0.0379 | 0.098  0.0
     BOS	2011-12-24T10:23:27	55919.433	1.087	      dophot	  r  24.2195  gr -0.0011 | 0.000  0.0
     BOS	2011-12-24T10:23:27	55919.433	1.087	      dophot	  r  24.2191  ri -0.0026 | 0.000  0.0
     BOS	2011-12-24T11:04:03	55919.461	1.090	      dophot	  r  24.2007  gr 0.01272 | 0.045  0.0
     BOS	2011-12-24T11:04:03	55919.461	1.090	      dophot	  r  24.2042  ri 0.02122 | 0.030  0.0
     BOS	2011-12-24T11:32:41	55919.481	1.110	      dophot	  r  24.1938  gr 0.02706 | 0.041  0.0
     BOS	2011-12-24T11:32:41	55919.481	1.110	      dophot	  r  24.1984  ri 0.05724 | 0.055  0.0
     BOS	2011-12-24T10:27:30	55919.436	1.086	      dophot	  r  24.2097  gr 0.01649 | 0.013  0.0
     BOS	2011-12-24T10:27:30	55919.436	1.086	      dophot	  r  24.2139  ri 0.02850 | 0.012  0.0
     BOS	2011-12-24T11:12:19	55919.467	1.094	      dophot	  r  24.2553  gr 0.00205 | 0.000  0.0
     BOS	2011-12-24T11:12:19	55919.467	1.094	      dophot	  r  24.2578  ri -0.0055 | 0.000  0.0
     BOS	2011-12-24T11:28:37	55919.478	1.106	      dophot	  r  24.2334  gr -0.0089 | 0.004  0.0
     BOS	2011-12-24T11:28:37	55919.478	1.106	      dophot	  r  24.2321  ri -0.0198 | 0.006  0.0
     BOS	2011-12-24T10:31:33	55919.439	1.086	      dophot	  r  24.2018  gr 0.01184 | 0.006  0.0
     BOS	2011-12-24T10:31:33	55919.439	1.086	      dophot	  r  24.2045  ri 0.02180 | 0.006  0.0
     BOS	2011-12-24T10:35:37	55919.441	1.085	      dophot	  r  24.2060  gr -0.0067 | 0.001  0.0
     BOS	2011-12-24T10:35:37	55919.441	1.085	      dophot	  r  24.2078  ri -0.0325 | 0.011  0.0
     BOS	2011-12-24T10:39:41	55919.444	1.085	      dophot	  r  24.1883  gr 0.01564 | 0.015  0.0
     BOS	2011-12-24T10:39:41	55919.444	1.085	      dophot	  r  24.1917  ri 0.02956 | 0.016  0.0
     BOS	2011-12-24T10:43:44	55919.447	1.085	      dophot	  r  24.2026  gr -0.0104 | 0.004  0.0
     BOS	2011-12-24T10:43:44	55919.447	1.085	      dophot	  r  24.2022  ri -0.0285 | 0.010  0.0
     BOS	2011-12-24T10:47:48	55919.450	1.085	      dophot	  r  24.2231  gr 0.01121 | 0.006  0.0
     BOS	2011-12-24T10:47:48	55919.450	1.085	      dophot	  r  24.2254  ri 0.02211 | 0.006  0.0
     BOS	2011-12-24T11:08:07	55919.464	1.092	      dophot	  r  24.2281  gr -0.0227 | 0.025  0.0
     BOS	2011-12-24T11:08:07	55919.464	1.092	      dophot	  r  24.2259  ri -0.0561 | 0.043  0.0
     BOS	2011-12-24T11:24:31	55919.475	1.103	      dophot	  r  24.2452  gr -0.0018 | 0.000  0.0
     BOS	2011-12-24T11:24:31	55919.475	1.103	      dophot	  r  24.2464  ri -0.0104 | 0.001  0.0
     BOS	2011-12-24T10:51:52	55919.453	1.086	      dophot	  r  24.2225  gr -0.0277 | 0.022  0.0
     BOS	2011-12-24T10:51:52	55919.453	1.086	      dophot	  r  24.2151  ri -0.0461 | 0.017  0.0
     BOS	2011-12-24T10:55:56	55919.456	1.087	      dophot	  r  24.1930  gr 0.01372 | 0.007  0.0
     BOS	2011-12-24T10:55:56	55919.456	1.087	      dophot	  r  24.1980  ri 0.01692 | 0.002  0.0
     BOS	2011-12-24T11:00:00	55919.458	1.088	      dophot	  r  24.2370  gr -0.0141 | 0.008  0.0
     BOS	2011-12-24T11:00:00	55919.458	1.088	      dophot	  r  24.2334  ri -0.0242 | 0.007  0.0
     BOS	2011-12-24T11:16:24	55919.470	1.097	      dophot	  r  24.2324  gr -0.0025 | 0.000  0.0
     BOS	2011-12-24T11:16:24	55919.470	1.097	      dophot	  r  24.2333  ri -0.0114 | 0.002  0.0
     BOS	2011-12-24T11:20:26	55919.473	1.100	      dophot	  r  24.2494  gr -0.0104 | 0.005  0.0
     BOS	2011-12-24T11:20:26	55919.473	1.100	      dophot	  r  24.2496  ri -0.0311 | 0.014  0.0
     BOS	2011-12-24T12:13:35	55919.509	1.169	      dophot	  r  24.2274  gr -0.0080 | 0.004  0.0
     BOS	2011-12-24T12:13:35	55919.509	1.169	      dophot	  r  24.2254  ri -0.0139 | 0.003  0.0
